id,state,highway_name,route_no,from_location,to_location,county,person_name,tier,normalized_routes,parsed_from,parsed_to,parsed_county,from_lat,from_lon,from_geocode_source,to_lat,to_lon,to_geocode_source,centroid_lat,centroid_lon,centroid_source,status,confidence,path_length_miles,path_source,error_notes
4599,Florida,William P. Langdon Highway,SR-542,"The portion of S.R. 542 in Polk County, Florida, beginning at its Junction with S.R. 555 in the City of Winter Haven, Florida, and extending to the City of Lakeland  is designated as the ""William P. Langdon Highway.""",,Polk,William P. Langdon,3,"[{""type"": ""state_route"", ""ref"": ""SR 542""}]",,,Polk,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
4600,Florida,William R. Van Fleet Highway,,"That part of S.R. 559 north of the City of Auburndale, northward to its intersection with S.R. 557 east of the City of Polk City in Polk County, Florida is designated as ""William R. Van Fleet Highway.""",,Polk,William R. Van Fleet,3,[],,,Polk,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4601,Florida,Circus Bridge,SR-45,"Bridge number 170167, the Intracoastal Waterway Bridge replacing bridge number 170036 on Business U.S. Highway 41 in Sarasota County is designated as ""Circus Bridge.""",,Sarasota,,3,"[{""type"": ""state_route"", ""ref"": ""SR 45""}]",,,Sarasota,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
4602,Florida,Colonel George Kumpe Bridge,,"The bridge presently known as the Venice Avenue Bridge which crosses the West Coast Inland Navigation District Canal, east of Venice, is designated as the ""Colonel George Kumpe Bridge.""",,Sarasota,George Kumpe,3,[],,,Sarasota,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4603,Florida,Gil Waters Bridge,,"The portion of S.R. 789/Gulf Stream Avenue in Sarasota between Sunset Drive and Bird Key Drive is designated as ""Gil Waters Bridge.""",,Sarasota,Gil Waters,3,[],,,Sarasota,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4604,Florida,Trooper Claude Baker Memorial Highway,,"The portion of S.R. 45 in Sarasota County from Constitution Boulevard in Sarasota to River Road in Venice is designated as ""Trooper Claude Baker Memorial Highway.""",,Sarasota,Trooper Claude Baker,3,[],,,Sarasota,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4605,Florida,Veteran's Memorial Parkway,SR-72,"The portion of S.R. 72 in Sarasota County from a point immediately east of I-75 to the entrance of the National Veterans Cemetery in Sarasota is designated as ""Veteran's Memorial Parkway.""",,Sarasota,,3,"[{""type"": ""state_route"", ""ref"": ""SR 72""}]",,,Sarasota,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
4606,Florida,The Honorable Dale G. Bennett Boat Ramp,I-75,"Boat ramp number 8 located at mile marker 40.7 on I-75/S.R. 93/Alligator Alley in Broward County is designated as ""The Honorable Dale G. Bennett Boat Ramp.""",,Broward,,3,"[{""type"": ""interstate"", ""ref"": ""I 75""}]",,,Broward,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
4607,Florida,Historic Pine Castle Station,,"The SunRail stop near S.R. 482/Sand Lake Road and S.R. 527/Orange Avenue in Orange County is designated as ""Historic Pine Castle Station.""",,Orange,,3,[],,,Orange,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4608,Florida,Reverend Kenneth C. Crossman Bridge,,"SunRail Bridge Number 750255 over U.S. 17/92/S.R. 15 in Orange County is designated as ""Reverend Kenneth C. Crossman Bridge.""",,Orange,Reverend Kenneth C. Crossman,3,[],,,Orange,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4609,Florida,Harold Haynes Memorial Pedestrian Bridge,,"The pedestrian bridge (49007) over S.R. 390 at Kentucky Avenue and Mowat School Road in Bay County is designated as ""Harold Haynes Memorial Pedestrian Bridge.""",,Bay,,3,[],,,Bay,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4610,Florida,Deputy Jack A. Romeis Road,SR-26A,"That portion of S.R. 26A in Alachua County between West University Avenue and S.W. 25th Street in Gainesville is designated as ""Deputy Jack A. Romeis Road.""",,Alachua,,3,"[{""type"": ""state_route"", ""ref"": ""SR 26A""}]",,,Alachua,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
4611,Florida,"Martin Luther King, Jr., Highway",US-441,"That portion of U.S. Highway 441 in Alachua County is designated as the ""Martin Luther King, Jr., Highway.""",,Alachua,"Martin Luther King, Jr",3,"[{""type"": ""us_route"", ""ref"": ""US 441""}]",,,Alachua,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
4612,Florida,Sid Martin Memorial Highway,,"That portion of S.R. 26 from N.W. 13th Street (S.R. 25) to Main Street, and S.R. 20 from Main Street to Gainesville to the Alachua/Putnam County line is designated as the ""Sid Martin Memorial Highway.""",,Alachua,Sid Martin,3,[],,,Alachua,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4613,Florida,Veterans Memorial Highway,SR-222,"That portion of S.R. 222 from I-75 to the Gainesville Regional Airport, is designated as the ""Veterans Memorial Highway.""",,Alachua,,3,"[{""type"": ""state_route"", ""ref"": ""SR 222""}]",,,Alachua,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
4614,Florida,Ben Rowe Highway,,"That portion of S.R. 23 which begins at a point south of McClenny, Baker County, Florida, and runs westward to S.R. 125 is designated as the ""Ben Rowe Highway.""",,Baker,Ben Rowe,3,[],,,Baker,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4615,Florida,Buddy Norman Highway,,"That portion of S.R. 225 from Lawtey to its intersection with S.R. 16 in Bradford County is designated as the ""Buddy Norman Highway.""",,Bradford,Buddy Norman,3,[],,,Bradford,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4616,Florida,Elgin Bayless Highway,,"That state road that begins at approximately four miles west of Starke on S.R. 100, extending in a northerly and easterly direction to an intersection with S.R. 16 near the Union-Bradford County line is designated as the ""Elgin Bayless Highway.""",,Bradford,Elgin Bayless,3,[],,,Bradford,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4617,Florida,Tom Chastain Highway,,"That portion of S.R. 18, between Hampton and Thressa is designated as the ""Tom Chastain Highway.""",,Bradford,Tom Chastain,3,[],,,Bradford,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4618,Florida,James C. Penney Memorial Boulevard,,"That portion of S.R. 16 in Clay County within the town limits of the Town of Penney Farms is designated as ""James C. Penney Memorial Boulevard.""",,Clay,James C. Penney,3,[],,,Clay,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4619,Florida,S. D. 'Sam' Saunders Bridge,,"The bridge across Black Creek on S.R. 218, in Clay County, Florida, is designated as the ""S. D. 'Sam' Saunders Bridge.""",,Clay,,3,[],,,Clay,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4620,Florida,James A. Brewer Highway,,"That portion of S.R. 10 from Lake City to its intersection with I-75 located in Columbia County, is designated as the ""James A. Brewer Highway.""",,Columbia,James A. Brewer,3,[],,,Columbia,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4621,Florida,Lindler Bridge,,"The bridge across the Suwannee River on S.R. 6 between Columbia and Hamilton Counties is designated as the ""Lindler Bridge.""",,Columbia,,3,[],,,Columbia,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4622,Florida,"Captain Chad Allen Reed, Sr., Memorial Highway",US-19,"That portion of U.S. Highway 19/27A/98/S.R. 55, between N.E. 170th Street and the Taylor County line in Dixie County is designated as ""Captain Chad Allen Reed, Sr., Memorial Highway.""",,Dixie,"Chad Allen Reed, Sr",3,"[{""type"": ""us_route"", ""ref"": ""US 19""}]",,,Dixie,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
4623,Florida,"Joe H. Anderson, Sr., Bridge",,"The bridge that spans the Suwannee River at Fanning Springs in Dixie and Gilchrist Counties is designated as the ""Joe H. Anderson, Sr., Bridge.""",,Dixie,Joe H. Anderson,3,[],,,Dixie,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4624,Florida,SP4 Thomas Berry Corbin Memorial Highway,,"That portion of U.S. Highway 19/27A/98/S.R. 55 between the Suwannee River Bridge and N.E. 592nd Street/Chavous Road/Kate Green Road in Dixie County is designated as ""SP4 Thomas Berry Corbin Memorial Highway.""",,Dixie,,3,[],,,Dixie,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4625,Florida,Stephen Foster Bridge,,"The bridge on U.S. Highway 19 near Fort Fanning that spans the Suwannee River, is designated as the ""Stephen Foster Bridge.""",,Dixie,Stephen Foster,3,[],,,Dixie,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4626,Florida,"U.S. Navy BMC Samuel Calhoun Chavous, Jr., Memorial Highway",,"That portion of U.S. Highway 19/98/S.R. 55 between N.E. 592nd Street/Chavous Road/Kate Green Road and N.E. 170th Street in Dixie County is designated as ""U.S. Navy BMC Samuel Calhoun Chavous, Jr., Memorial Highway.""",,Dixie,"U.S. Navy BMC Samuel Calhoun Chavous, Jr",3,[],,,Dixie,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4627,Florida,Angela Webb Hammonds Boulevard,,"That portion of New Kings Road in Duval County between Davis Street and Myrtle Avenue is designated as ""Angela Webb Hammonds Boulevard.""",,Duval,Angela Webb Hammonds,3,[],,,Duval,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4628,Florida,Arnolta J. Williams Road,,"New Kings Road, which is part of U.S. 1 and U.S. 23, commencing in the City of Jacksonville at Martha Street and Old Kings Road and ending at the Duval County/Nassau County line, is designated as ""Arnolta J. Williams Road.""",,Duval,,3,[],,,Duval,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4629,Florida,Arthur N. Sollee Bridge,,"The bridge on J. Turner Boulevard which spans the Intracoastal Waterway in Jacksonville is designated as the ""Arthur N. Sollee Bridge.""",,Duval,Arthur N. Sollee,3,[],,,Duval,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4630,Florida,Barbara Van Blake Parkway,,"That portion of Lem Turner Road between I-95 and Edgewood Avenue in Duval County is designated as ""Barbara Van Blake Parkway.""",,Duval,,3,[],,,Duval,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4631,Florida,Benolken Parkway,SR-115,"That portion of S.R. 115/Southside Boulevard between Geiger Road and Leahy Road in Duval County is designated as ""Benolken Parkway.""",,Duval,,3,"[{""type"": ""state_route"", ""ref"": ""SR 115""}]",,,Duval,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
4632,Florida,Bernard Wilkes Highway,US-1,"That portion of U.S. Highway 1 between Richardson Road and Soutel Drive in Duval County is designated as ""Bernard Wilkes Highway.""",,Duval,Bernard Wilkes,3,"[{""type"": ""us_route"", ""ref"": ""US 1""}]",,,Duval,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
4633,Florida,Buckman Bridge,,"The bridge crossing the St. Johns River from Collins Road to Mandarin in the City of Jacksonville, Florida is designated as the ""Buckman Bridge.""",,Duval,,3,[],,,Duval,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: osm_name: no result | osrm: no result or missing endpoints
4634,Florida,Busch Drive,SR-104,"That portion of S.R. 104 between I-95 on the west and S.R. 5 (U.S. 17) on the east is designated as ""Busch Drive.""",,Duval,,3,"[{""type"": ""state_route"", ""ref"": ""SR 104""}]",,,Duval,,,,,,,27.766279,-81.686783,state_centroid,centroid_found,very_low,,,phase1b: LLM returned no parseable JSON | phase3: overpass: no route geometry | osm_name: no result | osrm: no result or missing endpoints
